,Date,AveragePrice,TotalVolume,type,year,region
26,02/07/2017,1.53,23108.17,organic,2017,Atlanta
27,25/06/2017,1.31,30581.47,organic,2017,Atlanta
28,18/06/2017,1.49,23485.92,organic,2017,Atlanta
29,11/06/2017,1.06,33969.35,organic,2017,Atlanta
30,04/06/2017,1.44,20445.39,organic,2017,Atlanta
31,28/05/2017,1.59,19501.92,organic,2017,Atlanta
32,21/05/2017,1.38,21857.76,organic,2017,Atlanta
33,14/05/2017,1.46,15466.97,organic,2017,Atlanta
34,07/05/2017,1.37,18229.58,organic,2017,Atlanta
35,30/04/2017,1.59,15041.91,organic,2017,Atlanta
36,23/04/2017,1.63,13269.05,organic,2017,Atlanta
37,16/04/2017,1.27,16411.1,organic,2017,Atlanta
38,09/04/2017,0.91,24438.67,organic,2017,Atlanta
39,02/04/2017,1.26,16943.34,organic,2017,Atlanta
40,26/03/2017,1.27,16209.23,organic,2017,Atlanta
41,19/03/2017,1.23,11754.42,organic,2017,Atlanta
42,12/03/2017,0.9,18563.32,organic,2017,Atlanta
43,05/03/2017,0.62,32292.39,organic,2017,Atlanta
44,26/02/2017,0.64,24322.77,organic,2017,Atlanta
45,19/02/2017,1.06,11866.71,organic,2017,Atlanta
46,12/02/2017,1.07,11072.75,organic,2017,Atlanta
47,05/02/2017,1.28,9685.15,organic,2017,Atlanta
48,29/01/2017,1.53,7330.86,organic,2017,Atlanta
49,22/01/2017,1.62,7484.99,organic,2017,Atlanta
50,15/01/2017,1.62,6291.29,organic,2017,Atlanta
51,08/01/2017,1.74,8244.17,organic,2017,Atlanta
52,01/01/2017,1.81,5342.85,organic,2017,Atlanta
0,31/12/2017,1.53,40942.37,organic,2017,BaltimoreWashington
1,24/12/2017,1.56,35540.32,organic,2017,BaltimoreWashington
2,17/12/2017,1.58,34581.64,organic,2017,BaltimoreWashington
3,10/12/2017,1.51,41451.11,organic,2017,BaltimoreWashington
4,03/12/2017,1.58,38753.69,organic,2017,BaltimoreWashington
5,26/11/2017,1.69,31688.93,organic,2017,BaltimoreWashington
6,19/11/2017,1.8,28942.29,organic,2017,BaltimoreWashington
7,12/11/2017,1.81,33641.31,organic,2017,BaltimoreWashington
8,05/11/2017,1.84,35881.7,organic,2017,BaltimoreWashington
9,29/10/2017,1.81,37155.43,organic,2017,BaltimoreWashington
10,22/10/2017,1.64,47486.93,organic,2017,BaltimoreWashington
11,15/10/2017,1.6,56559.22,organic,2017,BaltimoreWashington
12,08/10/2017,1.5,67233.45,organic,2017,BaltimoreWashington
13,01/10/2017,1.62,48973.13,organic,2017,BaltimoreWashington
14,24/09/2017,1.53,62464.93,organic,2017,BaltimoreWashington
15,17/09/2017,1.54,59452.63,organic,2017,BaltimoreWashington
16,10/09/2017,1.59,63283.62,organic,2017,BaltimoreWashington
17,03/09/2017,1.68,58736.24,organic,2017,BaltimoreWashington
18,27/08/2017,1.82,41523.58,organic,2017,BaltimoreWashington
19,20/08/2017,1.75,39133.75,organic,2017,BaltimoreWashington
20,13/08/2017,1.66,40536.12,organic,2017,BaltimoreWashington
21,06/08/2017,1.65,41701.43,organic,2017,BaltimoreWashington
22,30/07/2017,1.6,41846.93,organic,2017,BaltimoreWashington
23,23/07/2017,1.51,50322.79,organic,2017,BaltimoreWashington
24,16/07/2017,1.57,37981.09,organic,2017,BaltimoreWashington
25,09/07/2017,2.26,18665.31,organic,2017,BaltimoreWashington
26,02/07/2017,2.2,23687.44,organic,2017,BaltimoreWashington
27,25/06/2017,2.21,22445.91,organic,2017,BaltimoreWashington
28,18/06/2017,2.2,22845.26,organic,2017,BaltimoreWashington
29,11/06/2017,2.17,23607.15,organic,2017,BaltimoreWashington
30,04/06/2017,2.15,26345.64,organic,2017,BaltimoreWashington
31,28/05/2017,2.18,24730.84,organic,2017,BaltimoreWashington
32,21/05/2017,2.2,23209.1,organic,2017,BaltimoreWashington
33,14/05/2017,2.11,25181.71,organic,2017,BaltimoreWashington
34,07/05/2017,2.13,21753.01,organic,2017,BaltimoreWashington
35,30/04/2017,2.15,25696.88,organic,2017,BaltimoreWashington
36,23/04/2017,2.14,24138.64,organic,2017,BaltimoreWashington
37,16/04/2017,1.96,24454.71,organic,2017,BaltimoreWashington
38,09/04/2017,1.89,19114.94,organic,2017,BaltimoreWashington
39,02/04/2017,1.97,23194.42,organic,2017,BaltimoreWashington
40,26/03/2017,1.97,20770.15,organic,2017,BaltimoreWashington
41,19/03/2017,2.06,18537.54,organic,2017,BaltimoreWashington
42,12/03/2017,2.12,17418.01,organic,2017,BaltimoreWashington
43,05/03/2017,1.97,18082.67,organic,2017,BaltimoreWashington
44,26/02/2017,1.93,16773.14,organic,2017,BaltimoreWashington
45,19/02/2017,1.81,21623.61,organic,2017,BaltimoreWashington
46,12/02/2017,1.85,18596.41,organic,2017,BaltimoreWashington
47,05/02/2017,1.85,17974.51,organic,2017,BaltimoreWashington
48,29/01/2017,1.85,17293.49,organic,2017,BaltimoreWashington
49,22/01/2017,1.85,18486.41,organic,2017,BaltimoreWashington
50,15/01/2017,1.82,20759.34,organic,2017,BaltimoreWashington
51,08/01/2017,1.85,17989.43,organic,2017,BaltimoreWashington
52,01/01/2017,1.92,13901.46,organic,2017,BaltimoreWashington
0,31/12/2017,1.72,2017.17,organic,2017,Boise
1,24/12/2017,1.44,3029.24,organic,2017,Boise
2,17/12/2017,1.79,1797.04,organic,2017,Boise
3,10/12/2017,1.76,2237.32,organic,2017,Boise
4,03/12/2017,1.77,1829.41,organic,2017,Boise
5,26/11/2017,1.47,2741.2,organic,2017,Boise
6,19/11/2017,1.85,1863.13,organic,2017,Boise
7,12/11/2017,1.88,1869.21,organic,2017,Boise
8,05/11/2017,2.33,1886.42,organic,2017,Boise
9,29/10/2017,2.34,1962.54,organic,2017,Boise
10,22/10/2017,2.41,1631.8,organic,2017,Boise
11,15/10/2017,2.62,1563.12,organic,2017,Boise
12,08/10/2017,2.78,1655.56,organic,2017,Boise
13,01/10/2017,2.79,1373.11,organic,2017,Boise
14,24/09/2017,2.64,1411.83,organic,2017,Boise
15,17/09/2017,2.65,1491.87,organic,2017,Boise
16,10/09/2017,2.63,1600.11,organic,2017,Boise
17,03/09/2017,2.71,1855.43,organic,2017,Boise
18,27/08/2017,2.75,1643.45,organic,2017,Boise
19,20/08/2017,2.62,1661.6,organic,2017,Boise
20,13/08/2017,2.32,1816.79,organic,2017,Boise
21,06/08/2017,2.21,2091.16,organic,2017,Boise
22,30/07/2017,2.21,2033.48,organic,2017,Boise
23,23/07/2017,2.23,2197.65,organic,2017,Boise
24,16/07/2017,2.26,2647.32,organic,2017,Boise
25,09/07/2017,1.58,3526.39,organic,2017,Boise
26,02/07/2017,1.92,2765.03,organic,2017,Boise
27,25/06/2017,2.09,2373.02,organic,2017,Boise
28,18/06/2017,1.55,3263.02,organic,2017,Boise
29,11/06/2017,1.27,4375.53,organic,2017,Boise
30,04/06/2017,1.27,4579.54,organic,2017,Boise
31,28/05/2017,1.22,4468,organic,2017,Boise
32,21/05/2017,1.27,3897.02,organic,2017,Boise
33,14/05/2017,1.27,4103.97,organic,2017,Boise
34,07/05/2017,1.17,4483.61,organic,2017,Boise
35,30/04/2017,1.22,3943,organic,2017,Boise
36,23/04/2017,1.23,3316.33,organic,2017,Boise
37,16/04/2017,1.23,3493.39,organic,2017,Boise
38,09/04/2017,1.18,3514.61,organic,2017,Boise
39,02/04/2017,0.82,4767.59,organic,2017,Boise
40,26/03/2017,0.81,4448.99,organic,2017,Boise
41,19/03/2017,1.25,2665.45,organic,2017,Boise
42,12/03/2017,1.16,2918.06,organic,2017,Boise
43,05/03/2017,0.72,4667.26,organic,2017,Boise
44,26/02/2017,1.15,2949.49,organic,2017,Boise
45,19/02/2017,1.65,2104.05,organic,2017,Boise
46,12/02/2017,1.58,2375.9,organic,2017,Boise
47,05/02/2017,0.95,3143.96,organic,2017,Boise
48,29/01/2017,1.06,3212.37,organic,2017,Boise
49,22/01/2017,1.06,3083.38,organic,2017,Boise
50,15/01/2017,1.06,3071.87,organic,2017,Boise
51,08/01/2017,1.04,4137.35,organic,2017,Boise
52,01/01/2017,1.05,2823.82,organic,2017,Boise
0,31/12/2017,1.86,25275.08,organic,2017,Boston
1,24/12/2017,1.83,25639.14,organic,2017,Boston
2,17/12/2017,1.82,24904.99,organic,2017,Boston
3,10/12/2017,1.74,26314.71,organic,2017,Boston
4,03/12/2017,1.88,21338.43,organic,2017,Boston
5,26/11/2017,1.81,21588.38,organic,2017,Boston
6,19/11/2017,1.81,26149.55,organic,2017,Boston
7,12/11/2017,1.87,26148.28,organic,2017,Boston
8,05/11/2017,1.95,28626.61,organic,2017,Boston
9,29/10/2017,1.83,34011.21,organic,2017,Boston
10,22/10/2017,1.58,34913.38,organic,2017,Boston
11,15/10/2017,1.6,37877.39,organic,2017,Boston
12,08/10/2017,1.56,30044.2,organic,2017,Boston
13,01/10/2017,1.61,26718.67,organic,2017,Boston
14,24/09/2017,1.56,31132.88,organic,2017,Boston
15,17/09/2017,1.56,31066.35,organic,2017,Boston
16,10/09/2017,1.74,25480.22,organic,2017,Boston
17,03/09/2017,1.76,22577.26,organic,2017,Boston
18,27/08/2017,1.75,22339,organic,2017,Boston
19,20/08/2017,1.72,22954.83,organic,2017,Boston
20,13/08/2017,1.77,18946.53,organic,2017,Boston
21,06/08/2017,1.61,22037.86,organic,2017,Boston
22,30/07/2017,1.61,23890.76,organic,2017,Boston
23,23/07/2017,1.59,28957.04,organic,2017,Boston
24,16/07/2017,1.61,25501.3,organic,2017,Boston
25,09/07/2017,2.17,20152.69,organic,2017,Boston
26,02/07/2017,2.13,19686.52,organic,2017,Boston
27,25/06/2017,2.13,22051.39,organic,2017,Boston
28,18/06/2017,2.12,23277.63,organic,2017,Boston
29,11/06/2017,2.07,20437.87,organic,2017,Boston
30,04/06/2017,2.04,22924.67,organic,2017,Boston
31,28/05/2017,2.04,20860.14,organic,2017,Boston
32,21/05/2017,1.92,22165.79,organic,2017,Boston
33,14/05/2017,1.99,21115.24,organic,2017,Boston
34,07/05/2017,1.98,21056.26,organic,2017,Boston
35,30/04/2017,2.02,17863.55,organic,2017,Boston
36,23/04/2017,1.88,17773.38,organic,2017,Boston
37,16/04/2017,2,17641.48,organic,2017,Boston
38,09/04/2017,2,17032.99,organic,2017,Boston
39,02/04/2017,2,16320.74,organic,2017,Boston
40,26/03/2017,2.02,17307.58,organic,2017,Boston
41,19/03/2017,2.06,18134.67,organic,2017,Boston
42,12/03/2017,2.09,18294.75,organic,2017,Boston
43,05/03/2017,1.72,19270.33,organic,2017,Boston
44,26/02/2017,2.01,14572.36,organic,2017,Boston
45,19/02/2017,2.06,16177.04,organic,2017,Boston
46,12/02/2017,1.95,17727.36,organic,2017,Boston
47,05/02/2017,1.63,22249.09,organic,2017,Boston
48,29/01/2017,1.9,15270.59,organic,2017,Boston
49,22/01/2017,1.93,15417.31,organic,2017,Boston
50,15/01/2017,1.88,17012.28,organic,2017,Boston
51,08/01/2017,1.95,17555.2,organic,2017,Boston
52,01/01/2017,2.06,13438.22,organic,2017,Boston
0,31/12/2017,1.15,10568.46,organic,2017,BuffaloRochester
1,24/12/2017,1.15,11025.86,organic,2017,BuffaloRochester
2,17/12/2017,1.15,10784.73,organic,2017,BuffaloRochester
3,10/12/2017,1.14,11143.68,organic,2017,BuffaloRochester
4,03/12/2017,1.18,7575.49,organic,2017,BuffaloRochester
5,26/11/2017,1.26,5280.35,organic,2017,BuffaloRochester
6,19/11/2017,1.42,7519.34,organic,2017,BuffaloRochester
7,12/11/2017,1.39,12395.75,organic,2017,BuffaloRochester
8,05/11/2017,1.36,12253.81,organic,2017,BuffaloRochester
9,29/10/2017,1.35,12759.88,organic,2017,BuffaloRochester
10,22/10/2017,1.35,10115.95,organic,2017,BuffaloRochester
11,15/10/2017,1.33,12929.64,organic,2017,BuffaloRochester
12,08/10/2017,1.34,15466.92,organic,2017,BuffaloRochester
13,01/10/2017,1.39,11486.81,organic,2017,BuffaloRochester
14,24/09/2017,1.4,10081.25,organic,2017,BuffaloRochester
15,17/09/2017,1.47,7698.45,organic,2017,BuffaloRochester
16,10/09/2017,1.8,4946.72,organic,2017,BuffaloRochester
17,03/09/2017,1.41,11172.15,organic,2017,BuffaloRochester
18,27/08/2017,1.37,11184.42,organic,2017,BuffaloRochester
19,20/08/2017,1.46,8235.56,organic,2017,BuffaloRochester
20,13/08/2017,1.27,10212.38,organic,2017,BuffaloRochester
21,06/08/2017,1.34,12705.61,organic,2017,BuffaloRochester
22,30/07/2017,1.44,10708.99,organic,2017,BuffaloRochester
23,23/07/2017,1.28,14116.97,organic,2017,BuffaloRochester
24,16/07/2017,1.26,12764.97,organic,2017,BuffaloRochester
25,09/07/2017,2.55,5369.52,organic,2017,BuffaloRochester
26,02/07/2017,2.57,4270.32,organic,2017,BuffaloRochester
27,25/06/2017,2.57,5228.11,organic,2017,BuffaloRochester
28,18/06/2017,2.54,5445.57,organic,2017,BuffaloRochester
29,11/06/2017,2.46,5165.43,organic,2017,BuffaloRochester
30,04/06/2017,2.51,5425.35,organic,2017,BuffaloRochester
31,28/05/2017,2.19,5712.13,organic,2017,BuffaloRochester
32,21/05/2017,2.16,4934.21,organic,2017,BuffaloRochester
33,14/05/2017,2.16,5945.03,organic,2017,BuffaloRochester
34,07/05/2017,2.19,7609.96,organic,2017,BuffaloRochester
35,30/04/2017,2.16,3630,organic,2017,BuffaloRochester
36,23/04/2017,2.14,5924.92,organic,2017,BuffaloRochester
37,16/04/2017,2.14,5987.27,organic,2017,BuffaloRochester
38,09/04/2017,2.17,5013.5,organic,2017,BuffaloRochester
39,02/04/2017,2.09,3337.9,organic,2017,BuffaloRochester
40,26/03/2017,2.16,4486.25,organic,2017,BuffaloRochester
41,19/03/2017,2.05,3614.79,organic,2017,BuffaloRochester
42,12/03/2017,2.05,2414.64,organic,2017,BuffaloRochester
43,05/03/2017,1.89,3184.47,organic,2017,BuffaloRochester
44,26/02/2017,1.93,2099.67,organic,2017,BuffaloRochester
45,19/02/2017,1.98,4832.94,organic,2017,BuffaloRochester
46,12/02/2017,1.81,3594.59,organic,2017,BuffaloRochester
47,05/02/2017,1.81,5750.39,organic,2017,BuffaloRochester
48,29/01/2017,1.61,2348.77,organic,2017,BuffaloRochester
49,22/01/2017,1.5,2590.39,organic,2017,BuffaloRochester
50,15/01/2017,1.58,4158.47,organic,2017,BuffaloRochester
51,08/01/2017,1.73,3247.37,organic,2017,BuffaloRochester
52,01/01/2017,1.64,3425.49,organic,2017,BuffaloRochester
0,31/12/2017,1.71,160039.02,organic,2017,California
1,24/12/2017,1.82,138506.44,organic,2017,California
2,17/12/2017,1.75,126089.01,organic,2017,California
3,10/12/2017,1.89,125853.18,organic,2017,California
4,03/12/2017,1.81,125973.2,organic,2017,California
5,26/11/2017,2,115472.08,organic,2017,California
6,19/11/2017,1.98,122170.14,organic,2017,California
7,12/11/2017,1.99,122017.93,organic,2017,California
8,05/11/2017,1.76,145735.09,organic,2017,California
9,29/10/2017,2.01,129602.47,organic,2017,California
10,22/10/2017,2,132184.44,organic,2017,California
11,15/10/2017,2.1,115255.48,organic,2017,California
12,08/10/2017,2.17,124505.87,organic,2017,California
13,01/10/2017,2.08,132771.77,organic,2017,California
14,24/09/2017,2.05,138458.82,organic,2017,California
15,17/09/2017,2.18,152064.59,organic,2017,California
16,10/09/2017,2.2,140337.35,organic,2017,California
17,03/09/2017,2.09,142391.81,organic,2017,California
18,27/08/2017,2.54,121293.43,organic,2017,California
19,20/08/2017,2.37,140365.99,organic,2017,California
20,13/08/2017,2.21,139016.53,organic,2017,California
21,06/08/2017,2.18,118098.82,organic,2017,California
22,30/07/2017,2.14,113903.29,organic,2017,California
23,23/07/2017,2.17,128480.81,organic,2017,California
24,16/07/2017,2.14,127255.55,organic,2017,California
25,09/07/2017,1.62,169101.22,organic,2017,California
26,02/07/2017,1.73,163970.9,organic,2017,California
27,25/06/2017,1.66,167931.62,organic,2017,California
28,18/06/2017,1.78,181725.85,organic,2017,California
29,11/06/2017,1.79,179141.21,organic,2017,California
30,04/06/2017,1.64,206419.24,organic,2017,California
31,28/05/2017,1.76,197588.64,organic,2017,California
32,21/05/2017,1.78,183083.69,organic,2017,California
33,14/05/2017,1.76,167406.47,organic,2017,California
34,07/05/2017,1.59,211442.68,organic,2017,California
35,30/04/2017,1.61,199903.62,organic,2017,California
36,23/04/2017,1.6,197179.76,organic,2017,California
37,16/04/2017,1.67,194263.4,organic,2017,California
38,09/04/2017,1.63,186112.1,organic,2017,California
39,02/04/2017,1.64,191988.18,organic,2017,California
40,26/03/2017,1.7,194052.77,organic,2017,California
41,19/03/2017,1.57,209591.02,organic,2017,California
42,12/03/2017,1.53,210400.75,organic,2017,California
43,05/03/2017,1.45,220712.33,organic,2017,California
44,26/02/2017,1.34,215699.08,organic,2017,California
45,19/02/2017,1.5,183797.3,organic,2017,California
46,12/02/2017,1.54,151754.58,organic,2017,California
47,05/02/2017,1.36,169739.8,organic,2017,California
48,29/01/2017,1.44,165225.54,organic,2017,California
49,22/01/2017,1.53,136422.97,organic,2017,California
50,15/01/2017,1.66,142739.21,organic,2017,California
51,08/01/2017,1.5,177777.4,organic,2017,California
52,01/01/2017,1.46,164137.04,organic,2017,California
0,31/12/2017,1.71,11939.07,organic,2017,Charlotte
1,24/12/2017,1.83,9064.06,organic,2017,Charlotte
2,17/12/2017,1.86,9678.6,organic,2017,Charlotte
3,10/12/2017,1.91,10004.14,organic,2017,Charlotte
4,03/12/2017,1.9,9558.48,organic,2017,Charlotte
5,26/11/2017,2.11,8485.97,organic,2017,Charlotte
6,19/11/2017,2.13,7918.52,organic,2017,Charlotte
7,12/11/2017,2.15,9048.5,organic,2017,Charlotte
8,05/11/2017,2.22,9818.51,organic,2017,Charlotte
9,29/10/2017,2.02,11245.23,organic,2017,Charlotte
10,22/10/2017,2.08,11569.34,organic,2017,Charlotte
11,15/10/2017,2.38,10195.59,organic,2017,Charlotte
12,08/10/2017,2.67,9398.69,organic,2017,Charlotte
13,01/10/2017,2.82,8276.33,organic,2017,Charlotte
14,24/09/2017,2.55,10375.19,organic,2017,Charlotte
15,17/09/2017,2.77,8821.08,organic,2017,Charlotte
16,10/09/2017,2.8,10286.63,organic,2017,Charlotte
17,03/09/2017,2.82,10311.34,organic,2017,Charlotte
18,27/08/2017,2.83,9801.89,organic,2017,Charlotte
19,20/08/2017,2.48,10482.69,organic,2017,Charlotte
20,13/08/2017,2.35,10438.1,organic,2017,Charlotte
21,06/08/2017,2.36,10271.22,organic,2017,Charlotte
22,30/07/2017,2.07,8475.83,organic,2017,Charlotte
23,23/07/2017,2,9135.63,organic,2017,Charlotte
24,16/07/2017,1.99,9447.15,organic,2017,Charlotte
25,09/07/2017,2.06,8788.78,organic,2017,Charlotte
26,02/07/2017,2.09,8194.26,organic,2017,Charlotte
27,25/06/2017,1.99,9404.14,organic,2017,Charlotte
28,18/06/2017,2.03,8381.65,organic,2017,Charlotte
29,11/06/2017,2.15,9586.49,organic,2017,Charlotte
30,04/06/2017,2.47,7061.26,organic,2017,Charlotte
31,28/05/2017,2.5,8254.68,organic,2017,Charlotte
32,21/05/2017,2.48,7285.09,organic,2017,Charlotte
33,14/05/2017,2.21,9005.08,organic,2017,Charlotte
34,07/05/2017,2.31,8083.68,organic,2017,Charlotte
35,30/04/2017,2.53,7230.2,organic,2017,Charlotte
36,23/04/2017,2.58,7040.71,organic,2017,Charlotte
37,16/04/2017,2.05,8797.77,organic,2017,Charlotte
38,09/04/2017,2.02,8814.73,organic,2017,Charlotte
39,02/04/2017,1.95,10320.1,organic,2017,Charlotte
40,26/03/2017,2.01,8724,organic,2017,Charlotte
41,19/03/2017,1.96,6033.09,organic,2017,Charlotte
42,12/03/2017,1.86,7142.45,organic,2017,Charlotte
43,05/03/2017,1.78,6959.35,organic,2017,Charlotte
44,26/02/2017,1.7,8500.37,organic,2017,Charlotte
45,19/02/2017,1.67,9418.55,organic,2017,Charlotte
46,12/02/2017,1.63,9089.66,organic,2017,Charlotte
47,05/02/2017,1.62,8473.46,organic,2017,Charlotte
48,29/01/2017,1.5,10053.43,organic,2017,Charlotte
49,22/01/2017,1.48,8443.85,organic,2017,Charlotte
50,15/01/2017,1.5,10672.07,organic,2017,Charlotte
51,08/01/2017,1.49,11737.62,organic,2017,Charlotte
52,01/01/2017,1.7,7225.07,organic,2017,Charlotte
0,31/12/2017,1.79,26040.03,organic,2017,Chicago
1,24/12/2017,1.81,32444.19,organic,2017,Chicago
2,17/12/2017,1.39,44435.16,organic,2017,Chicago
3,10/12/2017,1.65,40734.03,organic,2017,Chicago
4,03/12/2017,1.75,32233.21,organic,2017,Chicago
5,26/11/2017,1.73,28513.37,organic,2017,Chicago
6,19/11/2017,1.79,27898.67,organic,2017,Chicago
7,12/11/2017,2.06,32924.34,organic,2017,Chicago
8,05/11/2017,1.95,41108.47,organic,2017,Chicago
9,29/10/2017,2.06,35333.89,organic,2017,Chicago
10,22/10/2017,2.1,33775.92,organic,2017,Chicago
11,15/10/2017,1.9,42271.67,organic,2017,Chicago
12,08/10/2017,1.8,44054.7,organic,2017,Chicago
13,01/10/2017,1.84,31903.97,organic,2017,Chicago
14,24/09/2017,1.92,33346.53,organic,2017,Chicago
15,17/09/2017,2.13,28047.95,organic,2017,Chicago
16,10/09/2017,1.96,26481.45,organic,2017,Chicago
17,03/09/2017,2.05,20131.27,organic,2017,Chicago
18,27/08/2017,2.11,26530.32,organic,2017,Chicago
19,20/08/2017,1.71,13896.65,organic,2017,Chicago
20,13/08/2017,1.69,17452.06,organic,2017,Chicago
21,06/08/2017,1.74,13741.86,organic,2017,Chicago
22,30/07/2017,1.9,39043.11,organic,2017,Chicago
23,23/07/2017,1.88,36591.27,organic,2017,Chicago
24,16/07/2017,1.83,43700.57,organic,2017,Chicago
25,09/07/2017,1.99,34529.39,organic,2017,Chicago
26,02/07/2017,1.98,34696.48,organic,2017,Chicago
27,25/06/2017,1.98,34223.93,organic,2017,Chicago
28,18/06/2017,1.98,36015.84,organic,2017,Chicago
29,11/06/2017,1.96,44859.81,organic,2017,Chicago
30,04/06/2017,1.94,46993.63,organic,2017,Chicago
31,28/05/2017,1.93,48877.42,organic,2017,Chicago
32,21/05/2017,1.94,44591.86,organic,2017,Chicago
33,14/05/2017,1.93,40490.25,organic,2017,Chicago
34,07/05/2017,1.95,42798.67,organic,2017,Chicago
35,30/04/2017,1.97,46274.23,organic,2017,Chicago
36,23/04/2017,1.67,50574.88,organic,2017,Chicago
37,16/04/2017,1.74,68194.97,organic,2017,Chicago
38,09/04/2017,1.95,57024.53,organic,2017,Chicago
39,02/04/2017,1.94,56046.88,organic,2017,Chicago
40,26/03/2017,1.67,48330.46,organic,2017,Chicago
41,19/03/2017,1.68,45989.07,organic,2017,Chicago
42,12/03/2017,1.93,33185.31,organic,2017,Chicago
43,05/03/2017,1.64,47884.05,organic,2017,Chicago
44,26/02/2017,1.69,46602.16,organic,2017,Chicago
45,19/02/2017,1.6,36645.7,organic,2017,Chicago
46,12/02/2017,1.53,35870.49,organic,2017,Chicago
47,05/02/2017,1.49,42439.11,organic,2017,Chicago
48,29/01/2017,1.51,44735.4,organic,2017,Chicago
49,22/01/2017,1.51,47561.03,organic,2017,Chicago
50,15/01/2017,1.85,38542.5,organic,2017,Chicago
51,08/01/2017,1.81,28099.34,organic,2017,Chicago
52,01/01/2017,1.34,36915.87,organic,2017,Chicago
0,31/12/2017,1.36,14495.2,organic,2017,CincinnatiDayton
1,24/12/2017,1.73,13218.13,organic,2017,CincinnatiDayton
2,17/12/2017,1.73,9465.99,organic,2017,CincinnatiDayton
3,10/12/2017,1.69,8238.78,organic,2017,CincinnatiDayton
4,03/12/2017,1.72,6856.14,organic,2017,CincinnatiDayton
5,26/11/2017,1.69,8466.46,organic,2017,CincinnatiDayton
6,19/11/2017,1.66,7514.34,organic,2017,CincinnatiDayton
7,12/11/2017,1.67,12271.52,organic,2017,CincinnatiDayton
